__ticks __seconds ch event__________ data____
      0    0.0000 -- SMF Header      Format=1, Tracks=12, Division=96
      0    0.0000 -- Track           Start: 1
      0    0.0000 -- Text (3)        Jingle Bells - in Little Bavaria
      0    0.0000 -- Text (3)        Christmas Song - Polka Style
      0    0.0000 -- Text (2)        Copyright 1997 - Lari/Tan Studios
      0    0.0000 -- Text (1)        Sequenced by: Larrie Dee (larrie@pacbell.net)

      0    0.0000 -- Text (1)        Especially for: Bomi

      0    0.0000 -- Text (1)        Instructions: Play thru MIDI module, not sound card

      0    0.0000 -- Forced port     0
      0    0.0000 -- SysEx           f0 7e 7f  9  1 f7 
      0    0.0000 -- Forced port     0
      0    0.0000 -- Time Signature  4, 2, 24, 8
      0    0.0000 -- Key Signature   -1, 0
      0    0.0000 -- Tempo           500000
      0    0.0000 -- Text (6)        Jingle Bells - in Little Bavaria
    384    2.0000 -- Tempo           500000
    384    2.0000 -- Meta Event      End Of Track
    384    2.0000 -- Track           End: 1
      0    0.0000 -- Track           Start: 2
      0    0.0000 -- Forced port     0
      0    0.0000 -- Text (3)        "Jimgle Bells"
  10656   55.5000  9 Note On         51, 68
  10672   55.5831  9 Note On         29, 0
  10680   55.6250  9 Note On         28, 0
  10703   55.7450  9 Note On         51, 0
  10704   55.7500  9 Note On         29, 60
  10704   55.7500  9 Note On         44, 62
  10720   55.8331  9 Note On         29, 0
  10728   55.8750  9 Note On         29, 59
  10740   55.9375  9 Note On         29, 0
  10740   55.9375  9 Note On         29, 59
  10751   55.9950  9 Note On         44, 0
  10752   56.0000  9 Note On         29, 0
  10752   56.0000  9 Note On         57, 0
  10752   56.0000  9 Note On         28, 80
  10752   56.0000  9 Note On         51, 70
  10752   56.0000  9 Note On         49, 72
  10776   56.1250  9 Note On         28, 0
  10799   56.2450  9 Note On         51, 0
  10800   56.2500  9 Note On         29, 60
  10800   56.2500  9 Note On         44, 62
  10816   56.3331  9 Note On         29, 0
  10847   56.4950  9 Note On         44, 0
  10848   56.5000  9 Note On         28, 80
  10848   56.5000  9 Note On         51, 68
  10872   56.6250  9 Note On         28, 0
  10895   56.7450  9 Note On         51, 0
  10896   56.7500  9 Note On         29, 59
  10896   56.7500  9 Note On         44, 62
  10912   56.8331  9 Note On         29, 0
  10943   56.9950  9 Note On         44, 0
  10944   57.0000  9 Note On         28, 80
  10944   57.0000  9 Note On         51, 68
  10968   57.1250  9 Note On         28, 0
  10991   57.2450  9 Note On         51, 0
  10992   57.2500  9 Note On         29, 59
  10992   57.2500  9 Note On         44, 62
  11008   57.3331  9 Note On         29, 0
  11039   57.4950  9 Note On         44, 0
  11040   57.5000  9 Note On         28, 80
  11040   57.5000  9 Note On         51, 68
  11064   57.6250  9 Note On         28, 0
  11087   57.7450  9 Note On         51, 0
  11088   57.7500  9 Note On         29, 59
  11088   57.7500  9 Note On         44, 62
  11104   57.8331  9 Note On         29, 0
  11135   57.9950  9 Note On         44, 0
  11136   58.0000  9 Note On         49, 0
  11136   58.0000  9 Note On         28, 80
  11136   58.0000  9 Note On         51, 68
  11136   58.0000  9 Note On         57, 72
  11160   58.1250  9 Note On         28, 0
  11183   58.2450  9 Note On         51, 0
  11184   58.2500  9 Note On         29, 60
  11184   58.2500  9 Note On         44, 60
  11200   58.3331  9 Note On         29, 0
  11231   58.4950  9 Note On         44, 0
  11232   58.5000  9 Note On         28, 80
  11232   58.5000  9 Note On         51, 67
  11256   58.6250  9 Note On         28, 0
  11279   58.7450  9 Note On         51, 0
  11280   58.7500  9 Note On         29, 59
  11280   58.7500  9 Note On         44, 60
  11296   58.8331  9 Note On         29, 0
  11327   58.9950  9 Note On         44, 0
  11328   59.0000  9 Note On         28, 80
  11328   59.0000  9 Note On         51, 68
  11352   59.1250  9 Note On         28, 0
  11375   59.2450  9 Note On         51, 0
  11376   59.2500  9 Note On         29, 59
  11376   59.2500  9 Note On         44, 62
  11392   59.3331  9 Note On         29, 0
  11400   59.3750  9 Note On         29, 59
  11416   59.4581  9 Note On         29, 0
  11423   59.4950  9 Note On         44, 0
  11424   59.5000  9 Note On         28, 80
  11424   59.5000  9 Note On         29, 59
  11424   59.5000  9 Note On         51, 68
  11440   59.5831  9 Note On         29, 0
  11448   59.6250  9 Note On         28, 0
  11471   59.7450  9 Note On         51, 0
  11472   59.7500  9 Note On         29, 60
  11472   59.7500  9 Note On         44, 64
  11488   59.8331  9 Note On         29, 0
  11519   59.9950  9 Note On         44, 0
  11520   60.0000  9 Note On         57, 0
  11520   60.0000  9 Note On         28, 80
  11520   60.0000  9 Note On         51, 70
  11520   60.0000  9 Note On         49, 72
  11544   60.1250  9 Note On         28, 0
  11567   60.2450  9 Note On         51, 0
  11568   60.2500  9 Note On         44, 62
  11580   60.3125  9 Note On         29, 30
  11592   60.3750  9 Note On         29, 0
  11592   60.3750  9 Note On         29, 43
  11604   60.4375  9 Note On         29, 0
  11604   60.4375  9 Note On         29, 57
  11615   60.4950  9 Note On         44, 0
  11616   60.5000  9 Note On         29, 0
  11616   60.5000  9 Note On         28, 80
  11616   60.5000  9 Note On         29, 65
  11616   60.5000  9 Note On         51, 68
  11632   60.5831  9 Note On         29, 0
  11640   60.6250  9 Note On         28, 0
  11663   60.7450  9 Note On         51, 0
  11664   60.7500  9 Note On         29, 73
  11664   60.7500  9 Note On         44, 62
  11680   60.8331  9 Note On         29, 0
  11711   60.9950  9 Note On         44, 0
  11712   61.0000  9 Note On         28, 80
  11712   61.0000  9 Note On         51, 68
  11712   61.0000  9 Note On         57, 72
  11736   61.1250  9 Note On         28, 0
  11759   61.2450  9 Note On         51, 0
  11760   61.2500  9 Note On         29, 60
  11760   61.2500  9 Note On         44, 62
  11776   61.3331  9 Note On         29, 0
  11784   61.3750  9 Note On         29, 62
  11800   61.4581  9 Note On         29, 0
  11807   61.4950  9 Note On         44, 0
  11808   61.5000  9 Note On         28, 80
  11808   61.5000  9 Note On         29, 62
  11808   61.5000  9 Note On         51, 68
  11824   61.5831  9 Note On         29, 0
  11832   61.6250  9 Note On         28, 0
  11855   61.7450  9 Note On         51, 0
  11856   61.7500  9 Note On         29, 62
  11856   61.7500  9 Note On         44, 62
  11872   61.8331  9 Note On         29, 0
  11903   61.9950  9 Note On         44, 0
  11904   62.0000  9 Note On         49, 0
  11904   62.0000  9 Note On         28, 80
  11904   62.0000  9 Note On         51, 68
  11904   62.0000  9 Note On         49, 72
  11928   62.1250  9 Note On         28, 0
  11951   62.2450  9 Note On         51, 0
  11952   62.2500  9 Note On         29, 59
  11952   62.2500  9 Note On         44, 60
  11968   62.3331  9 Note On         29, 0
  11999   62.4950  9 Note On         44, 0
  12000   62.5000  9 Note On         57, 0
  12000   62.5000  9 Note On         28, 80
  12000   62.5000  9 Note On         51, 67
  12000   62.5000  9 Note On         57, 72
  12024   62.6250  9 Note On         28, 0
  12047   62.7450  9 Note On         51, 0
  12048   62.7500  9 Note On         29, 59
  12048   62.7500  9 Note On         44, 60
  12064   62.8331  9 Note On         29, 0
  12095   62.9950  9 Note On         44, 0
  12096   63.0000  9 Note On         28, 80
  12096   63.0000  9 Note On         29, 70
  12096   63.0000  9 Note On         51, 68
  12096   63.0000  9 Note On         49, 72
  12108   63.0625  9 Note On         29, 0
  12108   63.0625  9 Note On         29, 35
  12120   63.1250  9 Note On         29, 0
  12120   63.1250  9 Note On         28, 0
  12120   63.1250  9 Note On         29, 43
  12132   63.1875  9 Note On         29, 0
  12132   63.1875  9 Note On         29, 57
  12143   63.2450  9 Note On         51, 0
  12144   63.2500  9 Note On         29, 0
  12144   63.2500  9 Note On         29, 65
  12144   63.2500  9 Note On         44, 62
  12160   63.3331  9 Note On         29, 0
  12168   63.3750  9 Note On         29, 70
  12184   63.4581  9 Note On         29, 0
  12191   63.4950  9 Note On         44, 0
  12192   63.5000  9 Note On         28, 80
  12192   63.5000  9 Note On         29, 73
  12192   63.5000  9 Note On         51, 68
  12192   63.5000  9 Note On         57, 72
  12208   63.5831  9 Note On         29, 0
  12216   63.6250  9 Note On         28, 0
  12239   63.7450  9 Note On         51, 0
  12240   63.7500  9 Note On         29, 78
  12240   63.7500  9 Note On         44, 64
  12256   63.8331  9 Note On         29, 0
  12286   63.9894  9 Note On         49, 0
  12286   63.9894  9 Note On         57, 0
  12286   63.9894  9 Note On         57, 0
  12286   63.9894  9 Note On         44, 0
  12286   63.9894  9 Note On         49, 0
  12288   64.0000  9 Note On         28, 80
  12288   64.0000  9 Note On         42, 70
  12288   64.0000  9 Note On         49, 72
  12312   64.1250  9 Note On         28, 0
  12335   64.2450  9 Note On         42, 0
  12336   64.2500  9 Note On         29, 60
  12336   64.2500  9 Note On         44, 62
  12352   64.3331  9 Note On         29, 0
  12383   64.4950  9 Note On         44, 0
  12384   64.5000  9 Note On         28, 80
  12384   64.5000  9 Note On         42, 68
  12408   64.6250  9 Note On         28, 0
  12431   64.7450  9 Note On         42, 0
  12432   64.7500  9 Note On         29, 59
  12432   64.7500  9 Note On         44, 62
  12448   64.8331  9 Note On         29, 0
  12479   64.9950  9 Note On         44, 0
  12480   65.0000  9 Note On         28, 80
  12480   65.0000  9 Note On         42, 68
  12504   65.1250  9 Note On         28, 0
  12527   65.2450  9 Note On         42, 0
  12528   65.2500  9 Note On         29, 59
  12528   65.2500  9 Note On         44, 62
  12544   65.3331  9 Note On         29, 0
  12575   65.4950  9 Note On         44, 0
  12576   65.5000  9 Note On         28, 80
  12576   65.5000  9 Note On         42, 68
  12600   65.6250  9 Note On         28, 0
  12623   65.7450  9 Note On         42, 0
  12624   65.7500  9 Note On         29, 59
  12624   65.7500  9 Note On         44, 62
  12640   65.8331  9 Note On         29, 0
  12671   65.9950  9 Note On         44, 0
  12672   66.0000  9 Note On         49, 0
  12672   66.0000  9 Note On         28, 80
  12672   66.0000  9 Note On         42, 68
  12696   66.1250  9 Note On         28, 0
  12719   66.2450  9 Note On         42, 0
  12720   66.2500  9 Note On         29, 60
  12720   66.2500  9 Note On         44, 60
  12736   66.3331  9 Note On         29, 0
  12767   66.4950  9 Note On         44, 0
  12768   66.5000  9 Note On         28, 80
  12768   66.5000  9 Note On         42, 67
  12792   66.6250  9 Note On         28, 0
  12815   66.7450  9 Note On         42, 0
  12816   66.7500  9 Note On         29, 60
  12816   66.7500  9 Note On         44, 60
  12832   66.8331  9 Note On         29, 0
  12863   66.9950  9 Note On         44, 0
  12864   67.0000  9 Note On         28, 80
  12864   67.0000  9 Note On         42, 68
  12888   67.1250  9 Note On         28, 0
  12911   67.2450  9 Note On         42, 0
  12912   67.2500  9 Note On         29, 59
  12912   67.2500  9 Note On         44, 62
  12928   67.3331  9 Note On         29, 0
  12959   67.4950  9 Note On         44, 0
  12960   67.5000  9 Note On         28, 80
  12960   67.5000  9 Note On         29, 59
  12960   67.5000  9 Note On         42, 68
  12976   67.5831  9 Note On         29, 0
  12984   67.6250  9 Note On         28, 0
  13007   67.7450  9 Note On         42, 0
  13008   67.7500  9 Note On         29, 60
  13008   67.7500  9 Note On         44, 64
  13024   67.8331  9 Note On         29, 0
  13055   67.9950  9 Note On         44, 0
  13056   68.0000  9 Note On         28, 80
  13056   68.0000  9 Note On         42, 68
  13080   68.1250  9 Note On         28, 0
  13103   68.2450  9 Note On         42, 0
  13104   68.2500  9 Note On         29, 59
  13104   68.2500  9 Note On         44, 62
  13120   68.3331  9 Note On         29, 0
  13151   68.4950  9 Note On         44, 0
  13152   68.5000  9 Note On         28, 80
  13152   68.5000  9 Note On         42, 68
  13176   68.6250  9 Note On         28, 0
  13199   68.7450  9 Note On         42, 0
  13200   68.7500  9 Note On         29, 60
  13200   68.7500  9 Note On         44, 62
  13216   68.8331  9 Note On         29, 0
  13247   68.9950  9 Note On         44, 0
  13248   69.0000  9 Note On         28, 80
  13248   69.0000  9 Note On         42, 68
  13272   69.1250  9 Note On         28, 0
  13295   69.2450  9 Note On         42, 0
  13296   69.2500  9 Note On         29, 60
  13296   69.2500  9 Note On         44, 60
  13312   69.3331  9 Note On         29, 0
  13343   69.4950  9 Note On         44, 0
  13344   69.5000  9 Note On         28, 80
  13344   69.5000  9 Note On         42, 70
  13368   69.6250  9 Note On         28, 0
  13391   69.7450  9 Note On         42, 0
  13392   69.7500  9 Note On         29, 59
  13392   69.7500  9 Note On         44, 60
  13408   69.8331  9 Note On         29, 0
  13439   69.9950  9 Note On         44, 0
  13440   70.0000  9 Note On         28, 80
  13440   70.0000  9 Note On         42, 68
  13464   70.1250  9 Note On         28, 0
  13487   70.2450  9 Note On         42, 0
  13488   70.2500  9 Note On         29, 60
  13488   70.2500  9 Note On         44, 62
  13504   70.3331  9 Note On         29, 0
  13535   70.4950  9 Note On         44, 0
  13536   70.5000  9 Note On         28, 80
  13536   70.5000  9 Note On         42, 68
  13560   70.6250  9 Note On         28, 0
  13583   70.7450  9 Note On         42, 0
  13584   70.7500  9 Note On         29, 59
  13584   70.7500  9 Note On         44, 62
  13600   70.8331  9 Note On         29, 0
  13631   70.9950  9 Note On         44, 0
  13632   71.0000  9 Note On         28, 80
  13632   71.0000  9 Note On         42, 68
  13656   71.1250  9 Note On         28, 0
  13679   71.2450  9 Note On         42, 0
  13680   71.2500  9 Note On         29, 59
  13680   71.2500  9 Note On         44, 62
  13696   71.3331  9 Note On         29, 0
  13704   71.3750  9 Note On         29, 59
  13720   71.4581  9 Note On         29, 0
  13727   71.4950  9 Note On         44, 0
  13728   71.5000  9 Note On         28, 80
  13728   71.5000  9 Note On         29, 59
  13728   71.5000  9 Note On         42, 68
  13744   71.5831  9 Note On         29, 0
  13752   71.6250  9 Note On         28, 0
  13775   71.7450  9 Note On         42, 0
  13776   71.7500  9 Note On         29, 60
  13776   71.7500  9 Note On         44, 62
  13792   71.8331  9 Note On         29, 0
  13800   71.8750  9 Note On         29, 59
  13812   71.9375  9 Note On         29, 0
  13812   71.9375  9 Note On         29, 59
  13823   71.9950  9 Note On         44, 0
  13824   72.0000  9 Note On         29, 0
  13824   72.0000  9 Note On         28, 80
  13824   72.0000  9 Note On         42, 70
  13824   72.0000  9 Note On         49, 72
  13848   72.1250  9 Note On         28, 0
  13871   72.2450  9 Note On         42, 0
  13872   72.2500  9 Note On         29, 60
  13872   72.2500  9 Note On         44, 62
  13888   72.3331  9 Note On         29, 0
  13919   72.4950  9 Note On         44, 0
  13920   72.5000  9 Note On         28, 80
  13920   72.5000  9 Note On         42, 68
  13944   72.6250  9 Note On         28, 0
  13967   72.7450  9 Note On         42, 0
  13968   72.7500  9 Note On         29, 59
  13968   72.7500  9 Note On         44, 62
  13984   72.8331  9 Note On         29, 0
  14015   72.9950  9 Note On         44, 0
  14016   73.0000  9 Note On         28, 80
  14016   73.0000  9 Note On         42, 68
  14040   73.1250  9 Note On         28, 0
  14063   73.2450  9 Note On         42, 0
  14064   73.2500  9 Note On         29, 59
  14064   73.2500  9 Note On         44, 62
  14080   73.3331  9 Note On         29, 0
  14111   73.4950  9 Note On         44, 0
  14112   73.5000  9 Note On         28, 80
  14112   73.5000  9 Note On         42, 68
  14136   73.6250  9 Note On         28, 0
  14159   73.7450  9 Note On         42, 0
  14160   73.7500  9 Note On         29, 59
  14160   73.7500  9 Note On         44, 62
  14176   73.8331  9 Note On         29, 0
  14207   73.9950  9 Note On         44, 0
  14208   74.0000  9 Note On         49, 0
  14208   74.0000  9 Note On         28, 80
  14208   74.0000  9 Note On         42, 68
  14232   74.1250  9 Note On         28, 0
  14255   74.2450  9 Note On         42, 0
  14256   74.2500  9 Note On         29, 60
  14256   74.2500  9 Note On         44, 60
  14272   74.3331  9 Note On         29, 0
  14303   74.4950  9 Note On         44, 0
  14304   74.5000  9 Note On         28, 80
  14304   74.5000  9 Note On         42, 67
  14328   74.6250  9 Note On         28, 0
  14351   74.7450  9 Note On         42, 0
  14352   74.7500  9 Note On         29, 60
  14352   74.7500  9 Note On         44, 60
  14368   74.8331  9 Note On         29, 0
  14399   74.9950  9 Note On         44, 0
  14400   75.0000  9 Note On         28, 80
  14400   75.0000  9 Note On         42, 68
  14424   75.1250  9 Note On         28, 0
  14447   75.2450  9 Note On         42, 0
  14448   75.2500  9 Note On         29, 59
  14448   75.2500  9 Note On         44, 62
  14464   75.3331  9 Note On         29, 0
  14495   75.4950  9 Note On         44, 0
  14496   75.5000  9 Note On         28, 80
  14496   75.5000  9 Note On         29, 59
  14496   75.5000  9 Note On         42, 68
  14512   75.5831  9 Note On         29, 0
  14520   75.6250  9 Note On         28, 0
  14543   75.7450  9 Note On         42, 0
  14544   75.7500  9 Note On         29, 60
  14544   75.7500  9 Note On         44, 64
  14560   75.8331  9 Note On         29, 0
  14591   75.9950  9 Note On         44, 0
  14592   76.0000  9 Note On         28, 80
  14592   76.0000  9 Note On         51, 70
  14592   76.0000  9 Note On         49, 72
  14616   76.1250  9 Note On         28, 0
  14639   76.2450  9 Note On         51, 0
  14640   76.2500  9 Note On         44, 62
  14652   76.3125  9 Note On         29, 30
  14664   76.3750  9 Note On         29, 0
  14664   76.3750  9 Note On         29, 43
  14676   76.4375  9 Note On         29, 0
  14676   76.4375  9 Note On         29, 57
  14687   76.4950  9 Note On         44, 0
  14688   76.5000  9 Note On         29, 0
  14688   76.5000  9 Note On         28, 80
  14688   76.5000  9 Note On         29, 65
  14688   76.5000  9 Note On         51, 68
  14704   76.5831  9 Note On         29, 0
  14712   76.6250  9 Note On         28, 0
  14735   76.7450  9 Note On         51, 0
  14736   76.7500  9 Note On         29, 73
  14736   76.7500  9 Note On         44, 62
  14752   76.8331  9 Note On         29, 0
  14783   76.9950  9 Note On         44, 0
  14784   77.0000  9 Note On         28, 80
  14784   77.0000  9 Note On         51, 68
  14784   77.0000  9 Note On         57, 72
  14808   77.1250  9 Note On         28, 0
  14831   77.2450  9 Note On         51, 0
  14832   77.2500  9 Note On         29, 60
  14832   77.2500  9 Note On         44, 62
  14848   77.3331  9 Note On         29, 0
  14856   77.3750  9 Note On         29, 62
  14872   77.4581  9 Note On         29, 0
  14879   77.4950  9 Note On         44, 0
  14880   77.5000  9 Note On         28, 80
  14880   77.5000  9 Note On         29, 62
  14880   77.5000  9 Note On         51, 68
  14896   77.5831  9 Note On         29, 0
  14904   77.6250  9 Note On         28, 0
  14927   77.7450  9 Note On         51, 0
  14928   77.7500  9 Note On         29, 62
  14928   77.7500  9 Note On         44, 62
  14944   77.8331  9 Note On         29, 0
  14975   77.9950  9 Note On         44, 0
  14976   78.0000  9 Note On         49, 0
  14976   78.0000  9 Note On         28, 80
  14976   78.0000  9 Note On         51, 68
  14976   78.0000  9 Note On         49, 72
  15000   78.1250  9 Note On         28, 0
  15023   78.2450  9 Note On         51, 0
  15024   78.2500  9 Note On         29, 59
  15024   78.2500  9 Note On         44, 60
  15040   78.3331  9 Note On         29, 0
  15071   78.4950  9 Note On         44, 0
  15072   78.5000  9 Note On         57, 0
  15072   78.5000  9 Note On         28, 80
  15072   78.5000  9 Note On         51, 67
  15072   78.5000  9 Note On         57, 72
  15096   78.6250  9 Note On         28, 0
  15119   78.7450  9 Note On         51, 0
  15120   78.7500  9 Note On         29, 59
  15120   78.7500  9 Note On         44, 60
  15136   78.8331  9 Note On         29, 0
  15167   78.9950  9 Note On         44, 0
  15168   79.0000  9 Note On         28, 80
  15168   79.0000  9 Note On         29, 70
  15168   79.0000  9 Note On         51, 68
  15168   79.0000  9 Note On         49, 72
  15180   79.0625  9 Note On         29, 0
  15180   79.0625  9 Note On         29, 35
  15192   79.1250  9 Note On         29, 0
  15192   79.1250  9 Note On         28, 0
  15192   79.1250  9 Note On         29, 43
  15204   79.1875  9 Note On         29, 0
  15204   79.1875  9 Note On         29, 57
  15215   79.2450  9 Note On         51, 0
  15216   79.2500  9 Note On         29, 0
  15216   79.2500  9 Note On         29, 65
  15216   79.2500  9 Note On         44, 62
  15232   79.3331  9 Note On         29, 0
  15240   79.3750  9 Note On         29, 70
  15256   79.4581  9 Note On         29, 0
  15263   79.4950  9 Note On         44, 0
  15264   79.5000  9 Note On         28, 80
  15264   79.5000  9 Note On         29, 73
  15264   79.5000  9 Note On         51, 68
  15264   79.5000  9 Note On         57, 72
  15280   79.5831  9 Note On         29, 0
  15288   79.6250  9 Note On         28, 0
  15311   79.7450  9 Note On         51, 0
  15312   79.7500  9 Note On         29, 78
  15312   79.7500  9 Note On         44, 64
  15328   79.8331  9 Note On         29, 0
  15358   79.9894  9 Note On         49, 0
  15358   79.9894  9 Note On         57, 0
  15358   79.9894  9 Note On         57, 0
  15358   79.9894  9 Note On         44, 0
  15358   79.9894  9 Note On         49, 0
  15360   80.0000  9 Note On         28, 80
  15360   80.0000  9 Note On         42, 70
  15360   80.0000  9 Note On         49, 72
  15384   80.1250  9 Note On         28, 0
  15407   80.2450  9 Note On         42, 0
  15408   80.2500  9 Note On         29, 60
  15408   80.2500  9 Note On         44, 62
  15424   80.3331  9 Note On         29, 0
  15455   80.4950  9 Note On         44, 0
  15456   80.5000  9 Note On         28, 80
  15456   80.5000  9 Note On         42, 68
  15480   80.6250  9 Note On         28, 0
  15503   80.7450  9 Note On         42, 0
  15504   80.7500  9 Note On         29, 59
  15504   80.7500  9 Note On         44, 62
  15520   80.8331  9 Note On         29, 0
  15551   80.9950  9 Note On         44, 0
  15552   81.0000  9 Note On         28, 80
  15552   81.0000  9 Note On         42, 68
  15576   81.1250  9 Note On         28, 0
  15599   81.2450  9 Note On         42, 0
  15600   81.2500  9 Note On         29, 59
  15600   81.2500  9 Note On         44, 62
  15616   81.3331  9 Note On         29, 0
  15647   81.4950  9 Note On         44, 0
  15648   81.5000  9 Note On         28, 80
  15648   81.5000  9 Note On         42, 68
  15672   81.6250  9 Note On         28, 0
  15695   81.7450  9 Note On         42, 0
  15696   81.7500  9 Note On         29, 59
  15696   81.7500  9 Note On         44, 62
  15712   81.8331  9 Note On         29, 0
  15743   81.9950  9 Note On         44, 0
  15744   82.0000  9 Note On         49, 0
  15744   82.0000  9 Note On         28, 80
  15744   82.0000  9 Note On         42, 68
  15768   82.1250  9 Note On         28, 0
  15791   82.2450  9 Note On         42, 0
  15792   82.2500  9 Note On         29, 60
  15792   82.2500  9 Note On         44, 60
  15808   82.3331  9 Note On         29, 0
  15839   82.4950  9 Note On         44, 0
  15840   82.5000  9 Note On         28, 80
  15840   82.5000  9 Note On         42, 67
  15864   82.6250  9 Note On         28, 0
  15887   82.7450  9 Note On         42, 0
  15888   82.7500  9 Note On         29, 60
  15888   82.7500  9 Note On         44, 60
  15904   82.8331  9 Note On         29, 0
  15935   82.9950  9 Note On         44, 0
  15936   83.0000  9 Note On         28, 80
  15936   83.0000  9 Note On         42, 68
  15960   83.1250  9 Note On         28, 0
  15983   83.2450  9 Note On         42, 0
  15984   83.2500  9 Note On         29, 59
  15984   83.2500  9 Note On         44, 62
  16000   83.3331  9 Note On         29, 0
  16031   83.4950  9 Note On         44, 0
  16032   83.5000  9 Note On         28, 80
  16032   83.5000  9 Note On         29, 59
  16032   83.5000  9 Note On         42, 68
  16048   83.5831  9 Note On         29, 0
  16056   83.6250  9 Note On         28, 0
  16079   83.7450  9 Note On         42, 0
  16080   83.7500  9 Note On         29, 60
  16080   83.7500  9 Note On         44, 64
  16096   83.8331  9 Note On         29, 0
  16127   83.9950  9 Note On         44, 0
  16128   84.0000  9 Note On         28, 80
  16128   84.0000  9 Note On         42, 68
  16152   84.1250  9 Note On         28, 0
  16175   84.2450  9 Note On         42, 0
  16176   84.2500  9 Note On         29, 59
  16176   84.2500  9 Note On         44, 62
  16192   84.3331  9 Note On         29, 0
  16223   84.4950  9 Note On         44, 0
  16224   84.5000  9 Note On         28, 80
  16224   84.5000  9 Note On         42, 68
  16248   84.6250  9 Note On         28, 0
  16271   84.7450  9 Note On         42, 0
  16272   84.7500  9 Note On         29, 60
  16272   84.7500  9 Note On         44, 62
  16288   84.8331  9 Note On         29, 0
  16319   84.9950  9 Note On         44, 0
  16320   85.0000  9 Note On         28, 80
  16320   85.0000  9 Note On         42, 68
  16344   85.1250  9 Note On         28, 0
  16367   85.2450  9 Note On         42, 0
  16368   85.2500  9 Note On         29, 60
  16368   85.2500  9 Note On         44, 60
  16384   85.3331  9 Note On         29, 0
  16415   85.4950  9 Note On         44, 0
  16416   85.5000  9 Note On         28, 80
  16416   85.5000  9 Note On         42, 70
  16440   85.6250  9 Note On         28, 0
  16463   85.7450  9 Note On         42, 0
  16464   85.7500  9 Note On         29, 59
  16464   85.7500  9 Note On         44, 60
  16480   85.8331  9 Note On         29, 0
  16511   85.9950  9 Note On         44, 0
  16512   86.0000  9 Note On         28, 80
  16512   86.0000  9 Note On         42, 68
  16536   86.1250  9 Note On         28, 0
  16559   86.2450  9 Note On         42, 0
  16560   86.2500  9 Note On         29, 60
  16560   86.2500  9 Note On         44, 62
  16576   86.3331  9 Note On         29, 0
  16607   86.4950  9 Note On         44, 0
  16608   86.5000  9 Note On         28, 80
  16608   86.5000  9 Note On         42, 68
  16632   86.6250  9 Note On         28, 0
  16655   86.7450  9 Note On         42, 0
  16656   86.7500  9 Note On         29, 59
  16656   86.7500  9 Note On         44, 62
  16672   86.8331  9 Note On         29, 0
  16703   86.9950  9 Note On         44, 0
  16704   87.0000  9 Note On         28, 80
  16704   87.0000  9 Note On         42, 68
  16728   87.1250  9 Note On         28, 0
  16751   87.2450  9 Note On         42, 0
  16752   87.2500  9 Note On         29, 59
  16752   87.2500  9 Note On         44, 62
  16768   87.3331  9 Note On         29, 0
  16776   87.3750  9 Note On         29, 59
  16792   87.4581  9 Note On         29, 0
  16799   87.4950  9 Note On         44, 0
  16800   87.5000  9 Note On         28, 80
  16800   87.5000  9 Note On         29, 59
  16800   87.5000  9 Note On         42, 68
  16816   87.5831  9 Note On         29, 0
  16824   87.6250  9 Note On         28, 0
  16847   87.7450  9 Note On         42, 0
  16848   87.7500  9 Note On         29, 60
  16848   87.7500  9 Note On         44, 62
  16864   87.8331  9 Note On         29, 0
  16872   87.8750  9 Note On         29, 59
  16884   87.9375  9 Note On         29, 0
  16884   87.9375  9 Note On         29, 59
  16895   87.9950  9 Note On         44, 0
  16896   88.0000  9 Note On         29, 0
  16896   88.0000  9 Note On         28, 80
  16896   88.0000  9 Note On         42, 70
  16896   88.0000  9 Note On         49, 72
  16920   88.1250  9 Note On         28, 0
  16943   88.2450  9 Note On         42, 0
  16944   88.2500  9 Note On         29, 60
  16944   88.2500  9 Note On         44, 62
  16960   88.3331  9 Note On         29, 0
  16991   88.4950  9 Note On         44, 0
  16992   88.5000  9 Note On         28, 80
  16992   88.5000  9 Note On         42, 68
  17016   88.6250  9 Note On         28, 0
  17039   88.7450  9 Note On         42, 0
  17040   88.7500  9 Note On         29, 59
  17040   88.7500  9 Note On         44, 62
  17056   88.8331  9 Note On         29, 0
  17087   88.9950  9 Note On         44, 0
  17088   89.0000  9 Note On         28, 80
  17088   89.0000  9 Note On         42, 68
  17112   89.1250  9 Note On         28, 0
  17135   89.2450  9 Note On         42, 0
  17136   89.2500  9 Note On         29, 59
  17136   89.2500  9 Note On         44, 62
  17152   89.3331  9 Note On         29, 0
  17183   89.4950  9 Note On         44, 0
  17184   89.5000  9 Note On         28, 80
  17184   89.5000  9 Note On         42, 68
  17208   89.6250  9 Note On         28, 0
  17231   89.7450  9 Note On         42, 0
  17232   89.7500  9 Note On         29, 59
  17232   89.7500  9 Note On         44, 62
  17248   89.8331  9 Note On         29, 0
  17279   89.9950  9 Note On         44, 0
  17280   90.0000  9 Note On         49, 0
  17280   90.0000  9 Note On         28, 80
  17280   90.0000  9 Note On         42, 68
  17304   90.1250  9 Note On         28, 0
  17327   90.2450  9 Note On         42, 0
  17328   90.2500  9 Note On         29, 60
  17328   90.2500  9 Note On         44, 60
  17344   90.3331  9 Note On         29, 0
  17375   90.4950  9 Note On         44, 0
  17376   90.5000  9 Note On         28, 80
